Organization Name,Sector Name,SubSector Name,Operation Name,Address,eWh/HDD/ft^2,Energy Intensity (ekWh/ML)
York Region District School Board,School Board,School Board,Pleasantville PS,400 Mill St,3.15109434549574,
York Region District School Board,School Board,School Board,Clearmeadow Public School,200 Clearmeadow Blvd,3.15109434549574,
York Region District School Board,School Board,School Board,Dr. Roberta Bondar PS,401 Grand Trunk Ave,3.15109434549574,
York Region District School Board,School Board,School Board,Nellie McClung PS,360 Thomas Cook Avenue,3.15109434549574,
York Region District School Board,School Board,School Board,Richmond Rose P.S.,160 Frank Endean Rd,3.15109434549574,
York Region District School Board,School Board,School Board,Thornhill PS,7554 Yonge St,3.15109434549574,
York Region District School Board,School Board,School Board,W J Watson PS,162 Carrick Ave,3.15109434549574,
York Region District School Board,School Board,School Board,Blue Willow Public School,250 Blue Willow Dr,3.15109434549574,
York Region District School Board,School Board,School Board,Carrville Mills PS,270 Apple Blossom Dr,3.15109434549574,
York Region District School Board,School Board,School Board,Coledale PS,60 Coledale Rd,3.15109434549574,
York Region District School Board,School Board,School Board,David Suzuki P.S.,45 Riverwalk Dr,3.15109434549574,
York Region District School Board,School Board,School Board,Donald Cousens PS,315 Mingay Ave,3.15109434549574,
York Region District School Board,School Board,School Board,Glad Park Public School,300 Glad Park Ave,3.15109434549574,
York Region District School Board,School Board,School Board,Holland Landing PS,16 Holland River Blvd,3.15109434549574,
York Region District School Board,School Board,School Board,King City PS,25 King Blvd,3.15109434549574,
York Region District School Board,School Board,School Board,Markham Gateway PS,30 Fonda Rd,3.15109434549574,
York Region District School Board,School Board,School Board,Milliken Mills PS,289 Risebrough Circuit,3.15109434549574,
York Region District School Board,School Board,School Board,Mount Joy PS,281 Williamson Rd,3.15109434549574,
York Region District School Board,School Board,School Board,Oak Ridges P.S.,160 Coon's Rd,3.15109434549574,
York Region District School Board,School Board,School Board,Parkland PS,18 Coxworth Ave,3.15109434549574,
York Region District School Board,School Board,School Board,Rogers PS,256 Rogers Rd,3.15109434549574,
York Region District School Board,School Board,School Board,Sam Chapman P.S.,270 Alfred Paterson Dr,3.15109434549574,
York Region District School Board,School Board,School Board,Sir Wilfrid Laurier PS,160 Hazelton Ave,3.15109434549574,
York Region District School Board,School Board,School Board,Sutton PS,5147 Baseline Road,3.15109434549574,
York Region District School Board,School Board,School Board,Ventura Park P.S.,121 Worth Blvd,3.15109434549574,
York Region District School Board,School Board,School Board,Vivian Outdoor Centre,5314 Vivan Road,3.15109434549574,
York Region District School Board,School Board,School Board,Westminster PS,366 Mullen Dr,3.15109434549574,
York Region District School Board,School Board,School Board,Woodbridge PS,60 Burwick Ave,3.15109434549574,
York Region District School Board,School Board,School Board,Lake Simcoe PS,38 Thornlodge Dr,3.15109434549574,
York Region District School Board,School Board,School Board,Pierre Berton PS,470 Via Campanile,3.15109434549574,
York Region District School Board,School Board,School Board,Aurora Grove Public School,415 Stone Rd,3.15304034237333,
York Region District School Board,School Board,School Board,Fairwood PS,201 Fairwood Dr,3.15706345920382,
York Region District School Board,School Board,School Board,Michaelle Jean PS,320 Shirley Dr,3.16250551794226,
York Region District School Board,School Board,School Board,Michael Cranny Elementary School,155 Melville Ave,3.17077560964086,
York Region District School Board,School Board,School Board,Bond Lake Public School,245 Old Colony Rd,3.17104064363618,
York Region District School Board,School Board,School Board,Crossland PS,255 Brimson Dr,3.17169950575395,
York Region District School Board,School Board,School Board,Sibbald Point Outdoor Resource Centre,"26465 York Rd 18, RR2",3.18085333082385,
York Region District School Board,School Board,School Board,Harry Bowes PS,90 Greenwood Rd,3.19200235540901,
York Region District School Board,School Board,School Board,Oscar Peterson Public School,850 Hoover Park Dr,3.20616264562672,
York Region District School Board,School Board,School Board,Markham DHS,89 Church St,3.21426764607194,
York Region District School Board,School Board,School Board,Woodland PS,120 Royal Orchard Blvd,3.21785166678908,
York Region District School Board,School Board,School Board,Lester B Pearson PS,15 Odin Cres,3.2318375540885,
York Region District School Board,School Board,School Board,Cedarwood PS,399 Elson St,3.23952597546873,
York Region District School Board,School Board,School Board,Kettle Lakes PS,62 Kingshill Rd,3.24132241197469,
York Region District School Board,School Board,School Board,Pine Grove PS,86 Gamble St,3.24774224532905,
York Region District School Board,School Board,School Board,Herbert H. Carnegie PS,575 Via Romano Blvd,3.25001411847656,
York Region District School Board,School Board,School Board,Bogart PS,855 College Manor Dr,3.26949008238859,
York Region District School Board,School Board,School Board,Randall PS,50 Randall Ave,3.27605390671786,
York Region District School Board,School Board,School Board,Lakeside PS,213 Shorecrest Rd,3.27895347558581,
York Region District School Board,School Board,School Board,Teston Village PS,80 Murray Farm Ln,3.30231231601302,
York Region District School Board,School Board,School Board,Doncrest PS,124 Blackmore Ave,3.35163417283348,
York Region District School Board,School Board,School Board,H G Bernard PS,245 Bernard Ave,3.35973285883843,
York Region District School Board,School Board,School Board,Greensborough PS,80 Alfred Paterson Dr,3.36838974879452,
York Region District School Board,School Board,School Board,Redstone PS,235 Redstone Rd,3.36865819547594,
York Region District School Board,School Board,School Board,Armadale PS,11 Coppard Ave,3.39400223163069,
York Region District School Board,School Board,School Board,Moraine Hills PS,85 Rollinghill Rd,3.39959336927269,
York Region District School Board,School Board,School Board,Charlton PS,121 Joseph Aaron Blvd,3.39969965394059,
York Region District School Board,School Board,School Board,Little Rouge PS,571 Country Glen Rd,3.41260291490039,
York Region District School Board,School Board,School Board,Glen Cedar PS,915 Wayne Dr,3.41969801395867,
York Region District School Board,School Board,School Board,Heritage School House,21 Renfrew Drive,3.4203653540258,
York Region District School Board,School Board,School Board,Ashton Meadows Public School,230 Calvert Rd,3.42456856972718,
York Region District School Board,School Board,School Board,Mackenzie Glen PS,575 Melville Ave,3.42698254660604,
York Region District School Board,School Board,School Board,Emily Carr SS,4901 Rutherford Rd,3.44520020335452,
York Region District School Board,School Board,School Board,Hartman PS,130 River Ridge Blvd,3.47200122292087,
York Region District School Board,School Board,School Board,Discovery P.S.,120 Discovery Trl,3.48014919501685,
York Region District School Board,School Board,School Board,Vaughan SS,1401 Clark Ave W,3.48338119166954,
York Region District School Board,School Board,School Board,Boxwood Public School,30 Boxwood Cres,3.49318084880284,
York Region District School Board,School Board,School Board,Wilclay PS,60 Wilclay Ave,3.50708075975863,
York Region District School Board,School Board,School Board,Alexander Muir PS,75 Ford Wilson Blvd,3.51226935737054,
York Region District School Board,School Board,School Board,Bur Oak SS,933 Bur Oak Ave,3.53636008556041,
York Region District School Board,School Board,School Board,Henderson Avenue P.S.,66 Henderson Ave,3.53995924718312,
York Region District School Board,School Board,School Board,Mazo De La Roche PS,860 Arnold Cres,3.54656958641892,
York Region District School Board,School Board,School Board,Richmond Hill High School,201 Yorkland St,3.55993812299232,
York Region District School Board,School Board,School Board,Highgate PS,35 Highgate Dr,3.58156565270826,
York Region District School Board,School Board,School Board,Stouffville District SS,801 Hoover Park Drive,3.58514387723582,
York Region District School Board,School Board,School Board,John McCrae PS,565 Fred McLaren Blvd,3.58726287386136,
York Region District School Board,School Board,School Board,Stephen Lewis SS,555 Autumn Hill Blvd,3.59145786198806,
York Region District School Board,School Board,School Board,Highview PS,240 McClellan Way,3.61503351268989,
York Region District School Board,School Board,School Board,Whitchurch Highlands PS,13812 Warden Ave,3.61532937811777,
York Region District School Board,School Board,School Board,Flowervale PS,35 Flowervale Rd,3.63363209848423,
York Region District School Board,School Board,School Board,Willowbrook PS,45 Willowbrook Rd,3.64237035153871,
York Region District School Board,School Board,School Board,Bill Crothers SS,44 Main Street,3.66125907431582,
York Region District School Board,School Board,School Board,Buttonville PS,141 John Button Blvd,3.66726675541401,
York Region District School Board,School Board,School Board,Thornhill Woods PS,341 Thornhill Woods Dr,3.67041508805824,
York Region District School Board,School Board,School Board,Rosedale Heights PS,300 Rosedale Heights Dr,3.69965416729191,
York Region District School Board,School Board,School Board,Aurora Sr PS,125 Wellington St W,3.70230052924697,
York Region District School Board,School Board,School Board,Julliard PS,61 Julliard Dr,3.7090219152649,
York Region District School Board,School Board,School Board,Wilshire E S,265 Beverley Glen Blvd,3.72214432028303,
York Region District School Board,School Board,School Board,Glen Gould P.S.,675 Vellore Park Ave,3.72970957082111,
York Region District School Board,School Board,School Board,Brownridge PS,65 Brownridge Dr,3.73467746590241,
York Region District School Board,School Board,School Board,Bayview Hill E S,81 Strathearn Ave,3.74852611602461,
York Region District School Board,School Board,School Board,Jersey PS,176 Glenwoods Ave,3.77154966717854,
York Region District School Board,School Board,School Board,Devins Drive PS,70 Devins Dr,3.7726009505617,
York Region District School Board,School Board,School Board,Crosby Heights PS,190 Neal Drive,3.81915093537261,
York Region District School Board,School Board,School Board,Unionville Meadows PS,355 S Unionville Ave,3.8278073796605,
York Region District School Board,School Board,School Board,Legacy PS,61 Russell Jarvis Dr,3.83592013288319,
York Region District School Board,School Board,School Board,Kleinburg PS,10391 Islington Ave,3.83778114131137,
York Region District School Board,School Board,School Board,Silver Stream PS,180 Farmstead Rd,3.83838702797953,
York Region District School Board,School Board,School Board,Lincoln Alexander PS,38 Hillmount Rd,3.8401681329057,
York Region District School Board,School Board,School Board,Yorkhill ES,350 Hilda Ave,3.85469541668081,
York Region District School Board,School Board,School Board,Ramer Wood PS,11 Cairns Dr,3.85528406106384,
York Region District School Board,School Board,School Board,Bakersfield PS,121 Mistysugar Trl,3.87075428698807,
York Region District School Board,School Board,School Board,King City SS,2001 King Rd,3.87574631477575,
